,material_id,nsites,nelements,chemsys,band_gap,spacegroup.crystal_system,spacegroup.number,spacegroup.point_group
16524,mp-1077191,6,2,Li-Tl,0.0,orthorhombic,63,mmm
16525,mp-1078005,7,3,Cu-K-Sb,0.0,trigonal,166,-3m
16526,mp-1078298,10,4,F-N-O-Sb,3.0997000000000003,orthorhombic,65,mmm
16527,mp-1078409,10,4,Ba-Bi-La-O,1.9995999999999996,monoclinic,12,2/m
16528,mp-1078794,10,3,Ce-Ni-Sn,0.0,tetragonal,129,4/mmm
16529,mp-1078837,9,3,Dy-Pd-Zn,0.0,hexagonal,189,-6m2
16530,mp-1078860,10,3,Au-Ge-Sr,0.0,tetragonal,129,4/mmm
16531,mp-1078872,9,4,Cl-Cs-O-Pu,0.07100000000000006,monoclinic,12,2/m
16532,mp-1078886,10,3,Al-Au-Ce,0.0,tetragonal,129,4/mmm
16533,mp-1079217,8,3,Ga-La-Ni,0.0,orthorhombic,65,mmm
16534,mp-1079534,8,2,Eu-P,0.0,monoclinic,12,2/m
16535,mp-1079559,10,3,Cd-P-Se,1.2818,trigonal,148,-3
16536,mp-10796,12,3,Hg-O-Se,0.8511,orthorhombic,31,mm2
16537,mp-1079677,8,3,Gd-Ni-Si,0.0,orthorhombic,63,mmm
16538,mp-1079717,9,5,F-O-Sb-Sr-Ti,0.0,tetragonal,139,4/mmm
16539,mp-1079977,9,3,Cd-Ce-Pd,0.0,hexagonal,189,-6m2
16540,mp-1080622,8,3,F-K-Rh,0.0,trigonal,148,-3
16541,mp-1080661,10,3,Au-Gd-Sn,0.0,tetragonal,127,4/mmm
16542,mp-1087480,9,3,Al-Au-Lu,0.0,hexagonal,189,-6m2
16543,mp-1095158,9,3,Co-Ga-Hf,0.0,hexagonal,189,-6m2
16544,mp-1095283,12,3,Au-O-P,1.706,monoclinic,15,2/m
16545,mp-1095519,12,2,Eu-In,0.0,orthorhombic,62,mmm
16546,mp-1095553,12,3,Co-P-Ta,0.0,orthorhombic,62,mmm
16547,mp-1095666,12,2,Os-Tb,0.0,hexagonal,194,6/mmm
16548,mp-10963,16,4,Ag-Hg-Se-Sn,0.038999999999999924,orthorhombic,31,mm2
16549,mp-1101826,11,2,Ir-S,0.0,trigonal,148,-3
16550,mp-1101873,12,2,Er-S,0.5224000000000002,monoclinic,14,2/m
16551,mp-1101948,12,3,Nb-P-Rh,0.0,orthorhombic,62,mmm
16552,mp-1101964,12,3,B-Pu-Ru,0.0,orthorhombic,65,mmm
16553,mp-1102023,12,3,Hg-Pt-Se,0.0,trigonal,164,-3m
16554,mp-1102568,12,3,Au-Eu-Zn,0.0,orthorhombic,62,mmm
16555,mp-1102866,12,3,Pt-Si-Yb,0.0,orthorhombic,62,mmm
16556,mp-1102980,12,3,Fe-Nb-P,0.0,orthorhombic,62,mmm
16557,mp-1103398,12,3,As-Se-Tm,0.18700000000000028,orthorhombic,62,mmm
16558,mp-1103975,14,2,C-Yb,0.0,hexagonal,194,6/mmm
16559,mp-1103979,14,2,Nd-Ru,0.0,monoclinic,15,2/m
16560,mp-1104413,14,2,Eu-Pt,0.0,monoclinic,15,2/m
16561,mp-1104454,13,4,Ga-Se-Ta-Te,0.0,cubic,216,-43m
16562,mp-1105706,20,3,Co-I-Tb,0.29110000000000014,trigonal,148,-3
16563,mp-1105856,16,2,Np-Pt,0.0,hexagonal,194,6/mmm
16564,mp-1106159,20,3,Pr-Pt-Si,0.0,orthorhombic,72,mmm
16565,mp-1106165,18,3,B-Nb-Si,0.0,hexagonal,193,6/mmm
16566,mp-1106274,19,3,B-Co-La,0.0,trigonal,166,-3m
16567,mp-11157,9,3,Ga-Mg-Sm,0.0,hexagonal,189,-6m2
16568,mp-1123,2,2,Hg-S,0.0,cubic,216,-43m
16569,mp-11263,8,2,Au-Zr,0.0,cubic,223,m-3m
16570,mp-1129,2,2,Ir-Sc,0.0,cubic,221,m-3m
16571,mp-1132,2,2,Cd-O,0.0,cubic,225,m-3m
16572,mp-11328,6,2,P-W,0.0,orthorhombic,36,mm2
16573,mp-11472,3,2,Hg-Sr,0.0,hexagonal,191,6/mmm
16574,mp-11534,8,1,Np,0.0,orthorhombic,62,mmm
16575,mp-11560,18,3,Ru-Si-Ti,0.0,orthorhombic,46,mm2
16576,mp-1170,3,2,S-Sn,1.5615,trigonal,164,-3m
16577,mp-1188258,16,3,Ge-Ru-Tb,0.0,orthorhombic,63,mmm
16578,mp-1188517,16,2,Bi-Eu,0.0,hexagonal,193,6/mmm
16579,mp-1188570,16,3,C-Tc-U,0.0,orthorhombic,62,mmm
16580,mp-1188689,20,3,Nd-S-Y,1.0532,monoclinic,11,2/m
16581,mp-1188926,20,2,As-Sc,0.0,orthorhombic,62,mmm
16582,mp-1189145,18,3,Dy-Mo-Si,0.0,monoclinic,14,2/m
16583,mp-1189387,16,3,B-Pu-Ru,0.0,orthorhombic,62,mmm
16584,mp-1189397,17,3,As-Fe-Pr,0.0,cubic,204,m-3
16585,mp-1189616,20,3,Fe-S-Ta,0.0,hexagonal,182,622
16586,mp-1189700,17,3,Ge-Mg-Pr,0.0,monoclinic,12,2/m
16587,mp-1190761,24,3,Cl-Ga-Na,4.6711,orthorhombic,19,222
16588,mp-1190898,23,3,Bi-F-O,3.9302,monoclinic,5,2
16589,mp-1191101,24,4,B-K-Mg-O,4.660900000000001,cubic,198,23
16590,mp-1191111,24,4,O-P-Sr-Ti,2.617,monoclinic,15,2/m
16591,mp-11913,20,4,Ir-Na-O-Pr,0.0,monoclinic,14,2/m
16592,mp-1191402,22,4,Gd-Ge-Mn-O,1.2953999999999999,orthorhombic,67,mmm
16593,mp-1191478,22,3,C-Fe-Tm,0.0,trigonal,166,-3m
16594,mp-1191573,21,3,Mn-P-Tb,0.0,hexagonal,174,-6
16595,mp-1191661,22,3,Dy-Ga-Ni,0.0,cubic,229,m-3m
16596,mp-1191863,21,3,Fe-P-Pr,0.0,hexagonal,174,-6
16597,mp-1191953,24,3,Al-N-Nb,0.0,cubic,213,432
16598,mp-1192395,30,4,Bi-Cl-Hg-Te,3.0086,monoclinic,15,2/m
16599,mp-1192452,28,4,Nb-P-Rb-Se,0.9353000000000002,monoclinic,7,m
16600,mp-1192533,28,3,Al-As-Sr,0.9803999999999999,orthorhombic,64,mmm
16601,mp-1192642,24,3,Co-In-Tm,0.027900000000000702,hexagonal,186,6mm
16602,mp-1192643,30,3,C-Gd-Mg,0.0,cubic,225,m-3m
16603,mp-1192839,30,3,Ce-Ge-Mg,0.0,cubic,225,m-3m
16604,mp-1192970,24,3,Co-In-Y,0.08889999999999976,hexagonal,186,6mm
16605,mp-1193170,28,2,La-Zn,0.0,cubic,226,m-3m
16606,mp-1193896,28,3,Ba-H-Pd,1.7513000000000003,orthorhombic,62,mmm
16607,mp-1194432,28,3,Ir-Sc-Si,0.0,orthorhombic,62,mmm
16608,mp-1194495,30,2,Au-Ta,0.0,tetragonal,136,4/mmm
16609,mp-1194680,48,4,O-Ta-Tl-V,2.7795,orthorhombic,62,mmm
16610,mp-1194730,36,4,As-O-Rb-Zr,4.2139,trigonal,167,-3m
16611,mp-1195095,92,4,Cu-F-K-Sb,0.2823000000000002,orthorhombic,62,mmm
16612,mp-1195237,36,3,B-Ru-Ta,0.0,orthorhombic,55,mmm
16613,mp-1195674,42,4,Br-O-Sr-V,3.7691999999999997,hexagonal,176,6/m
16614,mp-11959,8,3,Ca-Rh-Sn,0.0,orthorhombic,63,mmm
16615,mp-1196250,36,3,B-Er-Ru,0.0,tetragonal,142,4/mmm
16616,mp-1196972,72,4,Ag-K-P-Se,1.3547,monoclinic,14,2/m
16617,mp-1197890,76,4,Li-O-P-Ti,0.04610000000000003,orthorhombic,60,mmm
16618,mp-1197996,130,3,O-Sb-Sr,2.6045999999999996,monoclinic,14,2/m
16619,mp-1198165,38,3,Ge-Ir-Tm,0.0,tetragonal,127,4/mmm
16620,mp-1198185,32,3,Au-Ba-Ge,0.0,orthorhombic,62,mmm
16621,mp-1198327,68,3,B-Fe-Gd,0.0,tetragonal,136,4/mmm
16622,mp-1198764,40,3,Gd-Re-Si,0.0,tetragonal,128,4/mmm
16623,mp-1198941,72,4,K-Ni-O-P,4.161300000000001,monoclinic,14,2/m
16624,mp-1199361,106,3,Al-Cr-Ho,0.0,hexagonal,193,6/mmm
16625,mp-1199465,103,4,H-Ho-N-O,2.925,triclinic,2,-1
16626,mp-1199549,36,3,Co-Ta-Te,0.0,orthorhombic,55,mmm
16627,mp-1200300,42,5,B-K-O-Sr-V,3.93,monoclinic,4,2
16628,mp-1200338,47,2,Ni-Y,0.0,cubic,216,-43m
16629,mp-1200507,32,3,Hf-Ni-P,0.0,orthorhombic,62,mmm
16630,mp-1200533,36,3,B-Ru-Yb,0.0,tetragonal,142,4/mmm
16631,mp-1201657,36,3,B-Er-Re,0.0,orthorhombic,55,mmm
16632,mp-1201674,36,3,Co-P-Sm,0.0,orthorhombic,62,mmm
16633,mp-1202213,40,3,Cl-Cs-Ga,0.9259999999999997,trigonal,167,-3m
16634,mp-1202226,64,3,Na-S-Ta,2.6484,orthorhombic,43,mm2
16635,mp-12024,16,3,Rb-Se-V,0.05170000000000008,orthorhombic,70,mmm
16636,mp-1202410,46,3,Os-U-Zn,0.0,cubic,227,m-3m
16637,mp-1203208,32,4,Cs-Cu-Hf-Te,1.1315,triclinic,2,-1
16638,mp-1203429,36,3,B-Os-Tm,0.0,orthorhombic,55,mmm
16639,mp-1203611,58,4,Cu-Ga-O-Se,0.5061,monoclinic,14,2/m
16640,mp-1205011,160,4,Cl-H-O-Sr,5.314500000000001,monoclinic,14,2/m
16641,mp-1205086,40,3,Ir-Sn-Yb,0.0,cubic,223,m-3m
16642,mp-1205167,112,7,C-F-Li-Na-O-P-Y,4.5144,cubic,215,-43m
16643,mp-1205391,24,3,O-Sb-Ta,2.9971,orthorhombic,52,mmm
16644,mp-12055,3,2,Cd-La,0.0,hexagonal,191,6/mmm
16645,mp-12097,5,3,Ir-Si-Sm,0.0,tetragonal,139,4/mmm
16646,mp-1212972,16,2,Dy-In,0.0,orthorhombic,63,mmm
16647,mp-12645,16,3,Ho-Li-O,4.4182999999999995,monoclinic,14,2/m
16648,mp-12704,12,3,Ga-Pd-Tb,0.0,orthorhombic,62,mmm
16649,mp-12896,12,3,Al-Co-Nd,0.0,orthorhombic,51,mmm
16650,mp-1289745,20,4,Ba-Fe-Mo-O,0.9037000000000002,monoclinic,15,2/m
16651,mp-12972,9,3,Pt-Sb-Zr,0.0,hexagonal,189,-6m2
16652,mp-13322,4,3,Ge-Li-Rh,0.0,cubic,225,m-3m
16653,mp-13361,13,4,Cd-Cu-O-P,0.6588,triclinic,2,-1
16654,mp-13407,6,3,Ag-Ce-Pb,0.0,hexagonal,186,6mm
16655,mp-13875,152,3,Al-O-Pb,2.8746,cubic,205,m-3
16656,mp-13916,16,3,Ca-Li-Si,0.0,orthorhombic,62,mmm
16657,mp-14345,22,4,Ba-O-P-Zn,4.3419,triclinic,2,-1
16658,mp-1477,24,2,Ba-Si,0.7909999999999999,orthorhombic,62,mmm
16659,mp-14880,60,4,La-O-S-Ta,0.7816999999999998,orthorhombic,58,mmm
16660,mp-15205,20,3,Dy-Ni-Si,0.0,orthorhombic,72,mmm
16661,mp-15237,18,2,C-Tb,0.0,orthorhombic,55,mmm
16662,mp-1569,3,2,Be-C,1.4432999999999998,cubic,225,m-3m
16663,mp-15694,2,2,As-Pa,0.0,cubic,225,m-3m
16664,mp-15840,24,4,B-Ba-O-P,5.5038,trigonal,152,32
16665,mp-15987,9,3,Cu-Hf-Si,0.0,hexagonal,189,-6m2
16666,mp-16055,96,5,K-Li-O-Si-Zr,5.1525,hexagonal,192,6/mmm
16667,mp-1635,2,2,Mg-Tb,0.0,cubic,221,m-3m
16668,mp-16721,16,2,Al-Tm,0.0,orthorhombic,57,mmm
16669,mp-16747,9,3,Ag-Lu-Pb,0.0,hexagonal,189,-6m2
16670,mp-16753,6,3,Cu-Lu-Pb,0.0,hexagonal,186,6mm
16671,mp-16929,40,3,N-Pr-Si,3.0810000000000004,tetragonal,100,4mm
16672,mp-17015,36,3,Ge-K-O,3.1647,monoclinic,14,2/m
16673,mp-17065,32,3,Ho-O-Si,4.7019,monoclinic,14,2/m
16674,mp-17252,24,4,Ba-Cu-Ge-Se,0.3642000000000003,trigonal,152,32
16675,mp-17288,32,4,Li-O-Si-Zn,3.7836999999999996,monoclinic,14,2/m
16676,mp-17355,22,4,Gd-O-Rh-Sr,2.03,trigonal,167,-3m
16677,mp-17567,22,3,Ce-Ge-Zn,0.0,orthorhombic,63,mmm
16678,mp-17869,20,3,Cu-F-Na,0.08089999999999997,triclinic,2,-1
16679,mp-17905,30,3,Cs-Hg-S,0.6230999999999998,tetragonal,102,4mm
16680,mp-18073,24,3,As-K-Ta,1.0401,orthorhombic,31,mm2
16681,mp-18265,22,3,Mo-O-Y,0.0,cubic,227,m-3m
16682,mp-18299,24,2,F-U,0.21690000000000076,hexagonal,185,6mm
16683,mp-1837,2,2,Cu-Tb,0.0,cubic,221,m-3m
16684,mp-18583,30,3,Ni-Si-Ti,0.0,tetragonal,139,4/mmm
16685,mp-18614,16,2,In-Rh,0.0,tetragonal,136,4/mmm
16686,mp-18628,48,3,B-C-Dy,0.0,tetragonal,130,4/mmm
16687,mp-18647,32,4,Nd-O-Se-Ti,0.0,monoclinic,11,2/m
16688,mp-1903,5,2,Al-Ba,0.0,tetragonal,139,4/mmm
16689,mp-19076,12,3,Cr-Ho-O,0.2986,tetragonal,141,4/mmm
16690,mp-19154,28,3,Ba-Fe-O,1.7453,orthorhombic,36,mm2
16691,mp-1918,2,2,Fe-Rh,0.0,cubic,221,m-3m
16692,mp-19215,12,3,Ca-Cr-O,2.3714,tetragonal,141,4/mmm
16693,mp-19252,5,3,K-Ni-O,2.9074,tetragonal,139,4/mmm
16694,mp-19315,20,4,Mn-O-Sr-W,1.9448999999999996,monoclinic,14,2/m
16695,mp-19852,10,4,Ba-Mn-O-U,1.0551999999999997,cubic,225,m-3m
16696,mp-20208,11,3,Ru-Sm-Sn,0.0,tetragonal,121,-42m
16697,mp-20238,5,3,Fe-Ge-Th,0.0,tetragonal,139,4/mmm
16698,mp-20321,12,3,Ge-Rh-U,0.0,orthorhombic,62,mmm
16699,mp-20328,14,2,Se-U,0.0,cubic,220,-43m
16700,mp-20668,13,3,Dy-Ge-Mn,0.0,hexagonal,191,6/mmm
16701,mp-20730,4,3,Co-Hf-Sn,0.0,cubic,225,m-3m
16702,mp-20837,5,3,Gd-Ge-Mn,0.0,tetragonal,139,4/mmm
16703,mp-20854,8,3,F-Ni-Pb,2.3516,trigonal,148,-3
16704,mp-20913,6,3,Ge-S-U,0.0,tetragonal,129,4/mmm
16705,mp-21335,6,2,Te-U,0.0,tetragonal,129,4/mmm
16706,mp-21427,4,2,Gd-Pd,0.0,cubic,221,m-3m
16707,mp-21456,9,3,In-Mg-Sm,0.0,hexagonal,189,-6m2
16708,mp-21883,4,3,Fe-Ga-V,0.0,cubic,225,m-3m
16709,mp-21899,6,3,Ni-U-Zn,0.0,cubic,216,-43m
16710,mp-219,2,2,Mo-P,0.0,hexagonal,187,-6m2
16711,mp-21900,10,3,Ce-Ir-Si,0.0,tetragonal,129,4/mmm
16712,mp-21902,26,3,B-Fe-Th,0.0,orthorhombic,55,mmm
16713,mp-21945,40,2,Ge-Ru,0.3631000000000002,orthorhombic,60,mmm
16714,mp-22032,9,3,In-Ir-Tb,0.0,hexagonal,189,-6m2
16715,mp-22151,12,3,Ba-Ge-Pt,0.0,cubic,198,23
16716,mp-2221,3,2,Ag-Zr,0.0,tetragonal,139,4/mmm
16717,mp-22286,13,3,Ag-O-Pb,0.0,trigonal,162,-3m
16718,mp-22317,6,2,Eu-Ga,0.0,orthorhombic,74,mmm
16719,mp-22441,10,4,Ba-Mg-O-Re,0.0,cubic,225,m-3m
16720,mp-22483,8,3,In-Na-Te,1.1916000000000002,tetragonal,140,4/mmm
16721,mp-2258,4,2,Au-Cu,0.0,cubic,221,m-3m
16722,mp-2290,6,2,Nd-Rh,0.0,cubic,227,m-3m
16723,mp-2302,3,2,As-Rh,0.0,cubic,225,m-3m
16724,mp-23100,20,4,Bi-Lu-O-Sr,1.9569,monoclinic,14,2/m
16725,mp-23270,14,2,Bi-Th,0.20979999999999954,cubic,220,-43m
16726,mp-23319,10,3,Cl-Rb-V,0.40280000000000005,hexagonal,194,6/mmm
16727,mp-23407,18,3,Hg-I-O,2.714,monoclinic,4,2
16728,mp-23503,20,3,Cl-In-Na,3.7918000000000003,trigonal,163,-3m
16729,mp-23549,80,3,B-Bi-O,3.2839,orthorhombic,62,mmm
16730,mp-23558,24,3,Ag-Bi-O,0.4483999999999999,orthorhombic,34,mm2
16731,mp-2369,8,2,Pd-Sn,0.0,orthorhombic,62,mmm
16732,mp-23883,64,4,B-Be-H-O,5.8662,orthorhombic,61,mmm
16733,mp-2399,2,2,Hg-Y,0.0,cubic,221,m-3m
16734,mp-24006,108,4,Br-H-Mg-O,4.9018,cubic,205,m-3
16735,mp-24192,3,2,Er-H,0.0,cubic,225,m-3m
16736,mp-2420,8,2,P-W,0.0,orthorhombic,62,mmm
16737,mp-24375,20,4,Cl-H-N-Tl,2.4231999999999996,tetragonal,88,4/m
16738,mp-24426,36,4,H-Hg-O-Se,1.4897,monoclinic,14,2/m
16739,mp-2524,3,2,Ga-Nd,0.0,hexagonal,191,6/mmm
16740,mp-2540,2,2,Tc-V,0.0,cubic,221,m-3m
16741,mp-2618,3,2,Ag-Dy,0.0,tetragonal,139,4/mmm
16742,mp-2650,44,2,P-S,2.7761,monoclinic,14,2/m
16743,mp-2663,8,2,Nb-Pt,0.0,cubic,223,m-3m
16744,mp-27167,12,3,F-I-Sn,2.4336,orthorhombic,20,222
16745,mp-27228,30,3,O-Si-Tl,1.6009999999999995,trigonal,147,-3
16746,mp-27398,24,2,Br-Tl,1.807,orthorhombic,52,mmm
16747,mp-27400,20,3,Br-Cd-Rb,2.7555,orthorhombic,62,mmm
16748,mp-27420,8,3,Bi-F-Na,2.7358000000000002,trigonal,148,-3
16749,mp-27493,52,3,O-P-Sn,3.4377000000000004,monoclinic,14,2/m
16750,mp-27647,16,2,Au-Cl,1.3933,monoclinic,14,2/m
16751,mp-27692,96,3,B-Ba-O,5.1593,monoclinic,14,2/m
16752,mp-27747,12,2,I-Pd,0.9557000000000002,monoclinic,14,2/m
16753,mp-2776,3,2,Au-Ga,0.0,cubic,225,m-3m
16754,mp-27821,14,2,Ag-P,1.0960999999999999,monoclinic,8,m
16755,mp-27972,8,2,Ac-Br,4.106199999999999,hexagonal,176,6/m
16756,mp-27994,20,3,Br-Hg-O,3.2228000000000003,monoclinic,15,2/m
16757,mp-28376,7,3,Au-Cu-F,0.0,triclinic,2,-1
16758,mp-28384,24,2,Br-Ga,3.1066000000000003,orthorhombic,52,mmm
16759,mp-28478,48,2,Na-Te,0.6985000000000001,trigonal,165,-3m
16760,mp-28578,160,3,Cs-F-I,4.1716999999999995,cubic,218,-43m
16761,mp-28669,18,3,Mn-O-Se,1.5967,monoclinic,14,2/m
16762,mp-28747,14,3,I-Ru-Y,0.0,monoclinic,11,2/m
16763,mp-288,4,2,Pt-S,0.47140000000000004,tetragonal,131,4/mmm
16764,mp-28800,23,3,Bi-K-Se,0.9682,monoclinic,12,2/m
16765,mp-2881,5,3,Ge-Rh-Tb,0.0,tetragonal,139,4/mmm
16766,mp-28845,24,3,F-O-Os,2.3215,monoclinic,14,2/m
16767,mp-28857,36,3,I-O-Pb,2.7064000000000004,orthorhombic,60,mmm
16768,mp-28938,22,3,Cl-Nb-Te,0.7027000000000001,trigonal,164,-3m
16769,mp-2908,14,3,Al-O-Zn,3.8479999999999994,cubic,227,m-3m
16770,mp-29132,4,3,Cl-O-Ru,0.0,orthorhombic,71,mmm
16771,mp-29205,30,3,B-O-Y,5.1696,orthorhombic,63,mmm
16772,mp-29395,24,3,Al-I-Na,3.4482,orthorhombic,62,mmm
16773,mp-2949,5,3,Ca-Ge-Ni,0.0,tetragonal,139,4/mmm
16774,mp-29515,12,3,F-H-P,6.4670000000000005,orthorhombic,36,mm2
16775,mp-2956,32,3,Co-Ge-S,0.5423,trigonal,148,-3
16776,mp-29622,20,3,Ba-Mg-Sn,0.0,tetragonal,129,4/mmm
16777,mp-29628,18,3,Na-S-Sn,2.0781,tetragonal,114,-42m
16778,mp-29769,36,3,Ni-Sc-Te,0.0,orthorhombic,62,mmm
16779,mp-29890,28,3,Au-F-Th,2.3367999999999998,tetragonal,140,4/mmm
16780,mp-29931,24,3,O-Re-V,1.8881000000000001,orthorhombic,36,mm2
16781,mp-29956,28,3,Hg-I-S,1.7365000000000002,orthorhombic,74,mmm
16782,mp-30001,80,3,Ba-N-Nb,1.6979000000000002,triclinic,2,-1
16783,mp-3006,13,3,P-Pd-S,1.6806999999999999,trigonal,164,-3m
16784,mp-30194,24,3,Co-O-Rb,1.3335000000000001,orthorhombic,62,mmm
16785,mp-30219,24,3,Cl-Ga-K,4.604900000000001,monoclinic,14,2/m
16786,mp-30249,36,3,Ge-Li-S,2.4872,orthorhombic,62,mmm
16787,mp-30609,9,3,Er-Pd-Tl,0.0,hexagonal,189,-6m2
16788,mp-30626,16,2,Dy-Zn,0.0,orthorhombic,62,mmm
16789,mp-30741,4,2,Ir-Pa,0.0,cubic,221,m-3m
16790,mp-30765,8,2,Li-Pt,0.0,cubic,225,m-3m
16791,mp-30821,4,3,Al-Li-Rh,0.0,cubic,225,m-3m
16792,mp-31168,4,3,Ag-Al-Li,0.0,cubic,216,-43m
16793,mp-31498,4,2,Ba-Pt,0.0,hexagonal,194,6/mmm
16794,mp-3297,46,3,Li-O-Zn,2.329,tetragonal,137,4/mmm
16795,mp-342,2,2,Sm-Te,0.0,cubic,225,m-3m
16796,mp-3441,5,3,Rh-Si-Y,0.0,tetragonal,139,4/mmm
16797,mp-3468,32,3,As-Na-O,3.7378,orthorhombic,61,mmm
16798,mp-3491,24,3,Nb-O-Sb,2.4528,orthorhombic,33,mm2
16799,mp-3494,6,3,Ce-Ga-Pd,0.0,hexagonal,191,6/mmm
16800,mp-3519,12,3,O-S-Zr,2.4206000000000003,cubic,198,23
16801,mp-3630,9,3,Au-Ho-In,0.0,hexagonal,189,-6m2
16802,mp-3677,16,3,Mg-N-Si,4.031000000000001,orthorhombic,33,mm2
16803,mp-3744,8,3,Na-Nb-O,1.4063999999999997,hexagonal,194,6/mmm
16804,mp-3915,4,3,Ba-Hg-O,2.3731,trigonal,166,-3m
16805,mp-4002,9,3,F-Li-Zr,6.481,trigonal,162,-3m
16806,mp-4408,22,3,O-Sm-Zr,3.1936,cubic,227,m-3m
16807,mp-4519,4,3,K-O-Pr,3.7022000000000004,trigonal,166,-3m
16808,mp-4587,4,3,C-Dy-Ni,0.0,orthorhombic,38,mm2
16809,mp-505357,48,3,I-In-Se,1.4358,tetragonal,88,4/m
16810,mp-505538,28,4,Al-C-Ni-Ti,0.0,cubic,227,m-3m
16811,mp-505552,22,3,Cd-O-Ru,0.0,cubic,227,m-3m
16812,mp-505765,60,3,Ba-Co-N,0.0,orthorhombic,62,mmm
16813,mp-510030,28,3,Cl-O-Pb,2.7959999999999994,orthorhombic,62,mmm
16814,mp-510083,36,3,Si-Tb-Ti,0.0,tetragonal,92,422
16815,mp-510625,8,3,Cr-Cu-O,1.6568999999999998,trigonal,166,-3m
16816,mp-5353,6,3,B-Co-Er,0.0,hexagonal,191,6/mmm
16817,mp-540668,48,2,B-S,2.5545,monoclinic,14,2/m
16818,mp-540809,21,3,Fe-P-Zr,0.0,hexagonal,174,-6
16819,mp-540946,36,3,Li-O-Re,4.022399999999999,triclinic,2,-1
16820,mp-540962,36,4,K-La-O-P,4.8764,monoclinic,4,2
16821,mp-541097,28,4,F-O-Pb-Zr,2.9537,cubic,225,m-3m
16822,mp-541365,5,3,Eu-H-Li,0.0,cubic,221,m-3m
16823,mp-541430,24,4,Ba-Cu-La-Se,1.5903000000000005,orthorhombic,62,mmm
16824,mp-541557,40,3,Fe-Lu-Si,0.0,tetragonal,128,4/mmm
16825,mp-541677,32,4,As-Cd-F-O,1.7050999999999998,monoclinic,15,2/m
16826,mp-541811,28,4,Cs-Ga-K-Sb,0.6364999999999998,hexagonal,194,6/mmm
16827,mp-541878,36,3,Ge-K-S,2.3391,monoclinic,15,2/m
16828,mp-541879,36,3,Ge-Rb-S,2.3390999999999997,monoclinic,15,2/m
16829,mp-542099,36,3,Cs-O-Pb,1.7688999999999997,monoclinic,14,2/m
16830,mp-542154,24,3,Mo-N-Pd,0.0,cubic,213,432
16831,mp-542503,38,3,La-O-Sb,0.0,tetragonal,85,4/m
16832,mp-542640,8,2,Ge-Pt,0.0,orthorhombic,62,mmm
16833,mp-542654,27,3,In-Rb-S,1.1974999999999998,monoclinic,10,2/m
16834,mp-542767,20,4,O-Ru-Sr-Tm,0.0,monoclinic,14,2/m
16835,mp-5438,5,3,B-Rh-Tm,0.0,cubic,221,m-3m
16836,mp-5476,34,3,Cs-F-Mg,6.2813,orthorhombic,64,mmm
16837,mp-549127,8,4,Bi-Cl-Ho-O,1.4651,tetragonal,123,4/mmm
16838,mp-550566,8,4,Bi-Cl-Eu-O,0.0,tetragonal,123,4/mmm
16839,mp-5525,64,3,Al-K-O,4.0037,orthorhombic,61,mmm
16840,mp-552802,8,4,Er-O-S-U,0.0,tetragonal,139,4/mmm
16841,mp-554076,24,4,B-Ba-Li-S,2.1810000000000005,monoclinic,14,2/m
16842,mp-554094,36,4,Ca-Mg-O-S,5.7587,hexagonal,176,6/m
16843,mp-554395,36,4,Li-Na-S-Ti,2.2479,monoclinic,15,2/m
16844,mp-554554,60,4,Bi-K-P-S,2.0563000000000002,orthorhombic,18,222
16845,mp-554581,44,4,K-P-S-Sm,2.6290999999999998,monoclinic,14,2/m
16846,mp-554796,88,4,Ag-Ba-S-Sc,1.4814999999999996,orthorhombic,62,mmm
16847,mp-5549,3,3,Au-Mg-Sn,0.0,cubic,216,-43m
16848,mp-555160,32,5,Cl-Cs-O-Se-Y,4.3894,monoclinic,14,2/m
16849,mp-555236,40,3,O-Te-Tm,3.0248,triclinic,2,-1
16850,mp-555604,100,4,Dy-Na-O-Si,4.507000000000001,orthorhombic,64,mmm
16851,mp-555617,21,3,Ce-O-Si,0.0,hexagonal,191,6/mmm
16852,mp-555781,54,4,Ba-O-S-Ti,0.6919999999999997,orthorhombic,20,222
16853,mp-556214,96,3,B-Ca-O,5.6345,monoclinic,14,2/m
16854,mp-556400,40,4,Cs-K-O-Te,2.0494000000000003,tetragonal,136,4/mmm
16855,mp-556531,80,4,B-Li-O-Si,5.5859,monoclinic,4,2
16856,mp-556671,14,4,Lu-O-S-U,0.0,tetragonal,139,4/mmm
16857,mp-556697,28,4,Bi-Ca-O-Ta,2.8931000000000004,orthorhombic,36,mm2
16858,mp-556986,44,4,B-Cl-Er-O,5.0907,orthorhombic,55,mmm
16859,mp-557250,24,4,Hg-I-N-O,1.9661,orthorhombic,62,mmm
16860,mp-557257,5,3,F-K-V,2.4535,cubic,221,m-3m
16861,mp-557269,26,4,Ba-Hg-O-Pd,0.0,monoclinic,12,2/m
16862,mp-557413,76,4,Mo-O-Rb-S,2.8554,monoclinic,14,2/m
16863,mp-557457,24,4,F-O-Se-Tm,4.379,monoclinic,14,2/m
16864,mp-557668,8,3,F-Mn-Pt,1.8636000000000001,trigonal,148,-3
16865,mp-557728,20,4,As-Cu-K-S,1.3220000000000005,monoclinic,4,2
16866,mp-557772,10,3,Cs-F-Ni,5.6234,hexagonal,194,6/mmm
16867,mp-557856,16,4,B-Cl-F-O,1.9708,monoclinic,9,m
